Name,Logo,City,Region,Continent,Link,LatLong
Moja,https://static1.squarespace.com/static/54c92287e4b0acd37943db6e/t/565f36fce4b06736c02ff6f3/1599241938909/?format=1500w,Vancouver,British Columbia,North America,http://www.mojacoffee.com/,"49.274706, -123.069339"
Moving Coffee,https://cdn.shopify.com/s/files/1/0194/3161/files/1_540x.png?v=1587000271,Vancouver,British Columbia,North America,http://www.movingcoffee.com/,"49.265537, -123.108179"
MODUS,https://www.moduscoffee.com/wp-content/uploads/2019/12/V2modusbasic-e1575348862900.png,Vancouver,British Columbia,North America,http://www.moduscoffee.com/,"49.262925, -123.107278"
Nemisis,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/14753747_1717025981957646_1118280170782051331_o.jpg?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=e-RxU08pK1MAX82sxCw&_nc_ht=scontent-lga3-2.xx&tp=6&oh=804c31dedc94104b17c3066eaeaf0839&oe=5FC34639,Vancouver,British Columbia,North America,https://www.nemesis.coffee/,"49.282800, -123.110281"
Pallet,"https://static.wixstatic.com/media/21dce3_9c5a214e34094d4f94cd920f9b334d8d~mv2.png/v1/fill/w_110,h_53,al_c,q_85,usm_0.66_1.00_0.01/2222224.webp",Vancouver,British Columbia,North America,https://www.palletcoffeeroasters.com/,"49.251597, -123.127269"
Prototype Coffee,https://static1.squarespace.com/static/5ae73c0125bf0240808fc40e/t/5d688cece7c52d0001e9a65f/1603742940619/?format=1500w,Vancouver,British Columbia,North America,https://www.prototypecoffee.ca/,"49.281267, -123.085288"
Quantum Coffee,https://cdn.shopify.com/s/files/1/1046/2808/t/13/assets/logo.png?v=8456700841245143495,Vancouver,British Columbia,North America,http://www.quantumcoffee.io/,"49.285024, -123.114566"
Republica,https://www.republicaroasters.com/wp-content/uploads/2016/11/Republica-coffee-roasters-logo-header-black.png,Vancouver,British Columbia,North America,https://www.republicaroasters.com/,"49.282504, -123.111308"
Revolver,https://pbs.twimg.com/profile_images/1506858880/logo-negative_400x400.png,Vancouver,British Columbia,North America,http://revolvercoffee.ca/,"49.283176, -123.109469"
The Birds & the Beets,http://www.birdsandbeets.ca/wp-content/themes/birds/images/birdsAndbeets-logo.svg,Vancouver,British Columbia,North America,http://www.birdsandbeets.ca/,"49.283376, -123.102849"
Timbertrain,https://static1.squarespace.com/static/584c22e003596ee89aa23f4b/t/5a65468a9140b7b61f5abfe8/1604218020819/?format=1500w,Vancouver,British Columbia,North America,http://timbertraincoffeeroasters.com/,"49.283886, -123.109503"
Bows and Arrows,https://cdn.shopify.com/s/files/1/0657/3591/files/bowsxarrows_256x60_0e31c54e-ddeb-4699-be98-da4204e01b41.png?height=628&pad_color=fff&v=1525453586&width=1200,Victoria,British Columbia,North America,http://bowsandarrowscoffee.com/,"48.440259, -123.373953"
Discovery,https://cdn.shopify.com/s/files/1/0346/4541/t/4/assets/logo-full.png?v=12336452925388505884,Victoria,British Columbia,North America,http://discoverycoffee.com/,"48.423647, -123.362368"
Hide and Seek,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/c203.0.960.960a/p960x960/11406329_703006816487759_627944491295785739_o.jpg?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=MxAYLPksQgEAX_wFr3D&_nc_ht=scontent-lga3-2.xx&tp=27&oh=b9d22d0ef42439b33abb85875c3c406a&oe=5FC30B62,Victoria,British Columbia,North America,http://hideandseekcoffee.ca/,"48.426398, -123.315648"
Steady State,https://cdn.shopify.com/s/files/1/1566/6489/t/6/assets/ss.png?v=2533374782970576936,Carlsbad,California,North America,http://steadystateroasting.com/,"33.164661, -117.352132"
PORTOLA COFFEE ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/11694961_1007277466012831_6803967556904772573_n.jpg?_nc_cat=106&ccb=2&_nc_sid=dbb9e7&_nc_ohc=P9sQl7rLoQEAX_2blbN&_nc_ht=scontent-lga3-2.xx&oh=f58a74f47407c6c922d5400ad72b46ab&oe=5FC2DEEF,Costa Mesa,California,North America,https://www.portolacoffee.com/,"33.829432, -118.144952"
Thanks Giving,https://www.thanksgivingcoffee.com/wp-content/uploads/2019/09/TCC_logo-icon_hot.png,Fort Bragg,California,North America,http://www.thanksgivingcoffee.com/,"39.446167, -123.805804"
Black Ring Coffee Roasters,https://black-ring-coffee.square.site/uploads/b/e06763f0-6315-11ea-9fc1-f57949efda7e/a43011f81b71d1e1da41524f30de04e3.png?width=1940,Long Beach,California,North America,http://www.blackring.coffee/,"33.853818, -118.196619"
Valiant Coffee,https://cdn.shopify.com/s/files/1/1138/5968/files/White_Logo_5e54993e-8136-4194-8007-1180e19dbd0f_410x.png?v=1541361994,Loomis,California,North America,http://www.valiantcoffee.com/,"38.831935, -121.190872"
Alchemist Coffee Project,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-8/fr/cp0/e15/q65/12828266_1546841492279954_1471355181501044312_o.jpg?_nc_cat=108&ccb=2&_nc_sid=85a577&_nc_ohc=c0ei7nn9XhEAX8T4xiN&_nc_ht=scontent-lga3-2.xx&tp=14&oh=fd8a7435ccb1efb7fc5ea9f890665cb3&oe=5FFAB859,Los Angeles,California,North America,https://m.facebook.com/alchemistcp/photos/a.1546841248946645/1546841492279954/?type=3,"34.0602490, -118.2915652"
Bar Nine,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/s960x960/13227446_1152603484802043_5913966541640430341_o.png?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=WE922hv-bwcAX8kGGfq&_nc_ht=scontent-lga3-2.xx&oh=893106d535ee516128464b32b70a8d17&oe=5FC434AE,Los Angeles,California,North America,http://www.barnine.us/,"34.026811, -118.383634"
BIXBY ROASTING CO.,https://cdn.shopify.com/s/files/1/1659/2117/files/Bixby_Logo_Small_x100.jpg?v=1520352147,Los Angeles,California,North America,https://bixbycoffee.com/,"34.043494, -118.359685"
Cognoscenti,https://static1.squarespace.com/static/58edb6ccb8a79b8da907abe8/t/5ede8b277524005f772dc537/1604092887702/?format=1500w,Los Angeles,California,North America,http://www.cogcoffee.com/,"34.043964, -118.257749"
Counter Culture,https://counterculturecoffee.com/wp-content/themes/ccc-theme/assets/images/logo_web_80x96_25.png,Los Angeles,California,North America,https://counterculturecoffee.com/,"34.090991, -118.277713"
Elf CafÇ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c41.40.504.505a/528078_10151326221198697_2034075220_n.jpg?_nc_cat=109&ccb=2&_nc_sid=dbb9e7&_nc_ohc=KUrpMNKxeQEAX8SMZ8B&_nc_ht=scontent-lga3-2.xx&oh=f045c259f7c52eb356a974aa04a9b594&oe=5FD0381C,Los Angeles,California,North America,http://elfcafe.com/,"34.077614, -118.264637"
Go Get 'Em Tiger,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/38714309_1759450880844158_1516201735561936896_o.png?_nc_cat=106&ccb=2&_nc_sid=dbb9e7&_nc_ohc=qeUjHiVSHhYAX8yVUNm&_nc_oc=AQlIlBmoZgluk2HSVKqibr9HcHoKqCwhwrSiFio1EjxlJxLh9S9ULBv78MnFLBEHyEk&_nc_ht=scontent-lga3-2.xx&oh=c1f0cfe2bab56e3c60d7e2139caa8c9f&oe=5FC3A468,Los Angeles,California,North America,https://gget.com/,"34.099872, -118.290348"
Groundwork,https://scontent-lga3-2.xx.fbcdn.net/v/t31.0-1/p960x960/14425442_10153652245176920_2362673964365039844_o.jpg?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=SG_QuZGVBQEAX_CG574&_nc_ht=scontent-lga3-2.xx&tp=6&oh=9082e4b22821e74536d7cbdfa86384a8&oe=5FC63B47,Los Angeles,California,North America,https://www.groundworkcoffee.com/pages/north-hollywood-historic-train-depot,"34.168332, -118.377636"
Lamill,https://dine.bio/assets/brand/lamill.png,Los Angeles,California,North America,https://dine.bio/,"34.088778, -118.268670"
Neighborhood,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/53080068_556944268147367_3020272335996321792_n.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=twUCwl5BN-8AX9nsJB1&_nc_ht=scontent-lga3-2.xx&oh=74520cc2505d09af70257ab6f08cdb35&oe=5FCF6359,Los Angeles,California,North America,http://neighborhoodcoffeeshop.com/,"34.072449, -118.344217"
Reborn,https://cdn.shopify.com/s/files/1/0009/3841/0044/files/Reborn_Logo_Long-09_x60.png?v=1596063904,Los Angeles,California,North America,https://reborncoffee.com/,"34.237603, -118.261116"
States Coffee & Mercantile,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/18486221_791925054303210_4960862328103805050_n.jpg?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=56oce8PAWI8AX-9GdoC&_nc_ht=scontent-lga3-2.xx&oh=3daf70728e0c355fb4eb3fa05c11ef12&oe=5FC61513,Martinez,California,North America,http://www.statescoffee.com/,"38.016468, -122.136774"
AKA,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/118064406_2836437633151789_1981893330278732027_n.jpg?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=24qfOdra12YAX_44_bJ&_nc_ht=scontent-lga3-2.xx&oh=e7ce7e31dc0eb586739e4231d95c9478&oe=5FC3E7CB,Oakland,California,North America,https://www.aka.coffee/,"37.819093, -122.287996"
Counter Culture,https://counterculturecoffee.com/wp-content/themes/ccc-theme/assets/images/logo_web_80x96_25.png,Oakland,California,North America,https://counterculturecoffee.com/,"37.844917, -122.289463"
Highwire,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/49118554_2020171024733909_6205531902183473152_n.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=duyMHY2cq4gAX--Ie_j&_nc_ht=scontent-lga3-2.xx&oh=e80f9f73b8fd58c0b9b318c4dcc4c6d7&oe=5FC4EC71,Oakland,California,North America,http://www.highwirecoffee.com/,"37.843682, -122.251862"
Manufactory,https://coffeemanufactory.com/assets/images/wordmark.png,Oakland,California,North America,http://coffeemanufactory.com/,"37.799226, -122.280503"
Mother Tongue,https://images.squarespace-cdn.com/content/5c30e9e58ab72242561116e8/1557175932087-YWQ578E3FYF8MOBM1GY7/mtc+logo+rainbow.png?content-type=image%2Fpng,Oakland,California,North America,https://mothertonguecoffee.com/new-page,"37.8190583, -122.2879252"
3-19 Coffee,https://cdn.shopify.com/s/files/1/1544/8743/t/16/assets/logo2.png?v=5078167091740562398,Oakland,California,North America,https://319coffee.com/,"37.795692, -122.277044"
Klatch,https://cdn.shopify.com/s/files/1/1607/0925/files/KlatchCoffee-logo-horz-PROD-01_07c9f5eb-e180-4d04-85d0-a418c0230123_325x.jpg?v=1549052497,Ranch Cucamonga,California,North America,http://www.klatchroasting.com/,"37.756028, -122.418536"
Feast Coffee,https://static1.squarespace.com/static/578d9a826b8f5bebe7f5699e/t/5791b8825016e13f36972b0e/1603386410315/?format=1500w,Redding,California,North America,http://feastcoffee.com/,"40.582809, -122.392047"
Theory Collaborative,https://cdn.shopify.com/s/files/1/1515/0506/files/Theory_Roasters_Theory_Light-_txt_e0fe7c05-9a41-44cb-98df-00cdc8820b00_490x.png?v=1603756600,Redding,California,North America,https://theorycoffee.com/,"40.586480, -122.393403"
Augie's,https://cdn.shopify.com/s/files/1/0097/7932/files/augiestyperectangle2-01_90x.png?v=1585775506,Redlands,California,North America,http://augies.coffee/,"34.060458, -117.188588"
Arcade,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/41991583_2445930125433858_9101861953147502592_n.jpg?_nc_cat=103&ccb=2&_nc_sid=dbb9e7&_nc_ohc=S-5G-cF33IkAX_vt1xD&_nc_ht=scontent-lga3-2.xx&oh=6b9dca04df26fa9c0806cfa04fa966f6&oe=5FC5179B,Riverside,California,North America,http://arcadecoffeeroasters.com/,"33.977240, -117.348234"
Old Soul Co.,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/61559813_10157228730394347_22718242397093888_n.png?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=9KylbWv1kOIAX9zmWfz&_nc_ht=scontent-lga3-2.xx&oh=89329cca63af168fa6a65506d7e2aa5b&oe=5FC30CC0,Sacramento,California,North America,http://www.oldsoulco.com/,"38.574942, -121.484289"
Temple,https://cdn.shopify.com/s/files/1/0084/0826/8890/files/Temple_Coffee_Roasters_Sticker_Black_on_White_2_420x.jpg?v=1577399519,Sacramento,California,North America,https://templecoffee.com/,"38.580407, -121.495192"
Bird Rock,https://cdn.shopify.com/s/files/1/2013/2883/files/New_Circle_Logo.svg?921999049426320081,San Diego,California,North America,https://www.birdrockcoffee.com/pages/pacificbeach,"32.796524, -117.254587"
Cafe Virtuoso,https://static1.squarespace.com/static/5ea882b8acc8f650c10d0714/t/5ea88409befa483f6cf335c4/1604009790912/?format=1500w,San Diego,California,North America,http://www.cafevirtuoso.com/,"32.703962, -117.149609"
COAVA,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/71117466_2782148215128633_9018701619541311488_o.jpg?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=tahScQJGwB0AX-fk6VB&_nc_ht=scontent-lga3-2.xx&tp=6&oh=e83495f046b1f3c44a14275c56f70b28&oe=5FC3CF72,San Diego,California,North America,http://www.coavacoffee.com/,"32.715900, -117.167268"
COFFEE & TEA COLLECTIVE,https://cdn.shopify.com/s/files/1/0123/9582/files/Coffee_and_Tea_Collective_Logo_180x.png?v=1528745744,San Diego,California,North America,http://coffeeandteacollective.com/,"32.709544, -117.158079"
JAMES COFFEE CO.,https://cdn.shopify.com/s/files/1/0651/6375/files/New_Logo_480x.png?v=1584326826,San Diego,California,North America,https://jamescoffeeco.com/,"32.729123, -117.170336"
ANDYTOWN COFFEE ROASTERS,https://static1.squarespace.com/static/5254408ae4b007332ef69d54/t/525441b2e4b09b5bd4087103/1604085732365/?format=1500w,San Francisco,California,North America,http://www.andytownsf.com/,"37.756664, -122.502303"
Flashlight,https://static1.squarespace.com/static/5b1578cec3c16a8866f33091/t/5d9e97988f915868c82312f0/1602169285320/?format=1500w,San Francisco,California,North America,https://www.flashlightcoffee.com/,"37.775252, -122.410406"
FLYWHEEL COFFEE ROASTERS,https://cdn.shopify.com/s/files/1/1080/7300/t/1/assets/fcr_newer_logo.svg?v=1201426793350680044,San Francisco,California,North America,http://www.flywheelcoffee.com/,"37.769660, -122.453503"
FOUR BARREL,https://cdn.shopify.com/s/files/1/1225/9780/t/2/assets/footer-logo_2x.png?v=13713580161454183344,San Francisco,California,North America,http://www.fourbarrelcoffee.com/,"37.767008, -122.421962"
Henry's House of Coffee,https://henryshouseofcoffee.com/wp-content/uploads/2015/04/Henrys-Web-Logo.png,San Francisco,California,North America,http://www.henryshouseofcoffee.com/,"37.754174, -122.481238"
Proyecto Diaz,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/11162509_504995949648319_2458938454549602771_n.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=262zS4wKFhMAX_HDuUP&_nc_ht=scontent-lga3-2.xx&oh=b8797543658c919489520764d47bf7c9&oe=5FC4EB83,San Francisco,California,North America,http://www.proyectodiazcoffee.com/,"37.716324, -122.179556"
Ritual Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/95659707_10158272248818147_3786475865739624448_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=zp0njbn72iIAX-Bhc6l&_nc_ht=scontent-lga3-2.xx&tp=6&oh=df1443df25ee6e7c5f257eadfda7c339&oe=5FC35267,San Francisco,California,North America,http://www.ritualroasters.com/,"37.756416, -122.421402"
Sextant Coffee Roasters,https://cdn.shopify.com/s/files/1/0975/7030/files/sextant_logo-01_1_small.png?v=1593940817,San Francisco,California,North America,http://sextantcoffee.com/,"37.772499, -122.413010"
Sightglass Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/11136621_10153271093142451_7019077295996675646_n.png?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=U7q3vguWoA4AX-653dO&_nc_ht=scontent-lga3-2.xx&oh=ab421560326e02530ea37dfe7160adf7&oe=5FC5278C,San Francisco,California,North America,https://sightglasscoffee.com/,"37.777023, -122.408457"
Chromatic,https://cdn11.bigcommerce.com/s-ka2kn/images/stencil/300x150/web_logo_2019_1562177925__42465.original.png,San Jose,California,North America,https://www.chromaticcoffee.com/locations/,"37.320739, -121.908074"
Zocalo Coffee,https://www.zocalocoffee.com/wp-content/themes/zocalo/assets/images/Zocalo_HeartOfTheCity.png,San Leandro,California,North America,http://www.zocalocoffee.com/,"37.733223, -122.150900"
Equator,https://cdn.shopify.com/s/files/1/2062/4231/t/79/assets/logo.svg?v=12423672171433142089,San Rafael,California,North America,http://www.equatorcoffees.com/,"37.932855, -122.535760"
Dune,https://cdn.shopify.com/s/files/1/1525/1364/files/Logo_x100.png?v=1522699920,Santa Barbara,California,North America,http://www.dunecoffee.com/,"34.418726, -119.695233"
Cat & Cloud,https://cdn.shopify.com/s/files/1/0851/9402/files/CatCloudOG_209x183.jpg?v=1559686687,Santa Cruz,California,North America,https://catandcloud.com/?utm_source=google_business&utm_medium=reviews&utm_campaign=portola_gb_website_link,"36.963241, -121.969334"
Verve,https://cdn.shopify.com/s/files/1/0035/9372/t/199/assets/logo-dark.svg?v=8204174515475244611,Santa Cruz,California,North America,https://www.vervecoffee.com/pages/locations-1010-fair,"36.959032, -122.045639"
BAREFOOT COFFEE,https://cdn.shopify.com/s/files/1/0061/6582/t/7/assets/logo.png?v=554903244981122529,SANTA CLARA,California,North America,https://www.barefootcoffee.com/pages/barefoot-solana-beach,"32.986792, -117.269656"
Moore,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/22815197_1492459697504185_6352507406880843946_n.png?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=4T8RThV_0xoAX9Levre&_nc_ht=scontent-lga3-2.xx&oh=5c19c970e846e9a0163fefa1b8226fa9&oe=5FC44B0C,Ventura,California,North America,http://moorecoffee.com/,"34.299486, -119.298133"
CENTRI COFFEE,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/10357515_730318450343430_1807329417528227291_n.jpg?_nc_cat=108&ccb=2&_nc_sid=dbb9e7&_nc_ohc=IQKIiemqws8AX9SX6Ym&_nc_ht=scontent-lga3-2.xx&oh=0a43fc3cfddfd71102e9f4c9e1c3d1da&oe=5FC62BED,VENTURA,California,North America,http://www.centricoffee.com/,"34.257937, -119.231240"
Ampersand,https://static1.squarespace.com/static/599dab46f14aa1467634f7f2/t/5c759acbe79c708641f768f9/1604090593075/?format=1500w,Boulder,Colorado,North America,https://www.ampersand-coffee.com/?utm_source=GMB&utm_medium=website&utm_campaign=AmpersandCoffee,"40.073243, -105.200937"
Dragonfly,https://cdn.shopify.com/s/files/1/0474/6125/t/16/assets/logo.png?v=13149855368397482473,Boulder,Colorado,North America,https://dragonflycoffeeroasters.com/,"40.062618, -105.278769"
Bonfire,https://cdn.shopify.com/s/files/1/1492/8704/files/Bonfire_logo_final_COLOR-HORIZONTAL-1_450x.png?v=1575400746,Carbondale,Colorado,North America,http://www.bonfirecoffee.com/,"39.400620, -107.211802"
Switchback,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/15442223_10157842604455316_5056613541583234301_n.png?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=flEdbY8sF5AAX8ePo85&_nc_ht=scontent-lga3-2.xx&oh=920bd2bcc9f3e25dc739e16eb28a15a5&oe=5FC678E1,Colorado Springs,Colorado,North America,http://www.switchbackroasters.com/,"38.838854, -104.808394"
Copper Door,https://cdn.shopify.com/s/files/1/0614/7877/files/hero-logo_180x.png?v=1586714736,Denver,Colorado,North America,https://copperdoorcoffee.com/,"39.717953, -104.998872"
Corvus Coffee Roasters ,https://cdn.shopify.com/s/files/1/0199/5632/files/007-04991-Corvus_Coffee-Branding_simple_stack-01_410x.png?v=1598033791,Denver,Colorado,North America,http://www.corvuscoffee.com/,"39.684881, -104.987297"
Huckleberry,https://cdn.shopify.com/s/files/1/0299/9077/t/14/assets/logo.png?v=4300908851906387162,Denver,Colorado,North America,https://huckleberryroasters.com/,"39.753542, -104.996753"
Method,https://static1.squarespace.com/static/518e71a5e4b07b7f3ea2b52d/t/59b7aaa53e9024b7ef4222e1/1603974315487/?format=1500w,Denver,Colorado,North America,http://www.methodroasters.com/,"39.762212, -105.011566"
Novo,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34318032_10160213309740136_2493842446543224832_n.png?_nc_cat=102&ccb=2&_nc_sid=dbb9e7&_nc_ohc=IhlRRbk2AhUAX8sWU3A&_nc_ht=scontent-lga3-2.xx&oh=46fe3582f021c44d1493de2c385598da&oe=5FC5780C,Denver,Colorado,North America,http://www.novocoffee.com/,"39.762410, -104.979819"
Pablo's Coffee,https://cdn.shopify.com/s/files/1/1501/7654/t/5/assets/logo.png?v=2196438529318664347,Denver,Colorado,North America,http://www.pabloscoffee.com/,"39.737145, -104.980867"
Durango,https://www.durangocoffee.com/wp-content/uploads/2017/08/logo-v4.png,Durango,Colorado,North America,https://www.durangocoffee.com/,"37.272755, -107.892575"
Color,https://cdn.shopify.com/s/files/1/1008/8024/files/Color-Coffee-Roasters-logo-new-top_320x.png?v=1560281331,Eagle,Colorado,North America,https://colorroasters.com/,"39.640056, -106.831996"
Lima,https://cdn.shopify.com/s/files/1/0016/6897/2580/files/IMG_0004_110x.jpg?v=1541733271,Fort Collins,Colorado,North America,http://www.limacoffeeroasters.com/,"40.542911, -105.074159"
Sweet Bloom,https://cdn.shopify.com/s/files/1/0254/0109/t/12/assets/sweetbloom_logo.svg?v=18249339796583794477,Lakewood,Colorado,North America,http://sweetbloomcoffee.com/pages/location,"39.742389, -105.074639"
Cimarron,https://cdn.shopify.com/s/files/1/0650/1643/files/Roasters-Rectangle-Solid_180x.png?v=1469681335,Montrose,Colorado,North America,https://www.cimarronroasters.com/,"38.475949, -107.880557"
Allegro,https://www.allegrocoffee.com/wp-content/themes/mx-theme/assets/img/allegro-logo.png,Thornton,Colorado,North America,https://www.allegrocoffee.com/,"39.772349, -105.043660"
Willoughby's,https://www.willoughbyscoffee.com/images/logo-serious-145-100.png,Branford,Connecticut,North America,https://www.willoughbyscoffee.com/,"41.308968, -72.931430"
Daybreak,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/46315049_2349091741799619_8292385257802432512_o.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=HwskgO4qFmQAX9vnO5W&_nc_ht=scontent-lga3-2.xx&tp=6&oh=c5177ecf73955ba724deb9204a2befd3&oe=5FC4882E,Glastonbury,Connecticut,North America,http://www.daybreakcoffee.com/,"41.712421, -72.608953"
Perkatory,https://static1.squarespace.com/static/5aabbfcafcf7fd0a4a061658/t/5f98b3d58693bf14646036d4/1603890051682/?format=1500w,Middletown,Connecticut,North America,http://www.perkatoryroasters.com/,"41.565542, -72.653959"
Giv,https://cdn.shopify.com/s/files/1/1153/7908/t/2/assets/logo.png?v=13774727315204311612,Torrington,Connecticut,North America,http://givcoffee.com/,"41.825440, -72.896398"
